Date,Product,Category,UnitsSold,UnitPrice,Revenue,PromoUsed,Channel,CustomerID
2025-02-01,"Shea Body Butter",skincare,2,25,50,False,Instagram,CUST7538
2025-02-02,"Face Mask",skincare,4,18,72,True,Instagram,CUST1882
2025-02-02,"Face Mask",skincare,3,18,54,False,In-Store,CUST7963
2025-02-02,"Edge Control",haircare,4,15,60,False,In-Store,CUST6347
2025-02-02,"Hair Growth Oil",haircare,2,22,44,False,In-Store,CUST3454
2025-02-02,"Lip Gloss",makeup,3,12,36,False,Instagram,CUST7642
2025-02-02,"Shea Body Butter",skincare,2,25,50,False,Instagram,CUST4802
2025-02-02,"Shea Body Butter",skincare,2,25,50,False,Instagram,CUST3819
2025-02-02,"Lip Gloss",makeup,3,12,36,False,In-Store,CUST2863
2025-02-02,"Vitamin C Serum",skincare,4,30,120,True,Instagram,CUST4935
2025-02-02,"Vitamin C Serum",skincare,4,30,120,True,Instagram,CUST3490
2025-02-02,"Shea Body Butter",skincare,1,25,25,False,Instagram,CUST9182
2025-02-02,"Edge Control",haircare,4,15,60,False,Instagram,CUST6845
2025-02-02,"Brow Pencil",makeup,3,10,30,False,In-Store,CUST1276
2025-02-02,"Hair Growth Oil",haircare,4,22,88,False,In-Store,CUST1695
2025-02-02,"Edge Control",haircare,2,15,30,False,In-Store,CUST8537
2025-02-02,"Edge Control",haircare,4,15,60,False,In-Store,CUST9733
2025-02-02,"Face Mask",skincare,3,18,54,True,In-Store,CUST7144
2025-02-02,"Vitamin C Serum",skincare,3,30,90,True,Instagram,CUST9068
2025-02-02,"Shea Body Butter",skincare,4,25,100,False,Instagram,CUST4747
2025-02-03,"Body Scrub",skincare,3,20,60,False,In-Store,CUST8427
2025-02-03,"Lip Gloss",makeup,2,12,24,True,In-Store,CUST4655
2025-02-03,"Face Mask",skincare,3,18,54,False,In-Store,CUST6409
2025-02-03,"Edge Control",haircare,1,15,15,False,In-Store,CUST6647
2025-02-03,"Vitamin C Serum",skincare,2,30,60,True,In-Store,CUST8913
2025-02-03,"Hair Growth Oil",haircare,4,22,88,False,In-Store,CUST2497
2025-02-03,"Face Mask",skincare,1,18,18,False,In-Store,CUST6409
2025-02-03,"Lip Gloss",makeup,3,12,36,False,In-Store,CUST5727
2025-02-03,"Shea Body Butter",skincare,2,25,50,True,In-Store,CUST8398
2025-02-03,"Vitamin C Serum",skincare,1,30,30,False,In-Store,CUST6789
2025-02-03,"Vitamin C Serum",skincare,1,30,30,True,In-Store,CUST8480
2025-02-03,"Face Mask",skincare,1,18,18,True,Instagram,CUST8190
2025-02-03,"Brow Pencil",makeup,4,10,40,False,In-Store,CUST6575
2025-02-03,"Vitamin C Serum",skincare,2,30,60,True,Instagram,CUST7555
2025-02-03,"Face Mask",skincare,2,18,36,False,Instagram,CUST7846
2025-02-03,"Vitamin C Serum",skincare,4,30,120,True,Instagram,CUST6585
2025-02-03,"Edge Control",haircare,4,15,60,False,In-Store,CUST5945
2025-02-03,"Brow Pencil",makeup,4,10,40,False,In-Store,CUST8758
2025-02-03,"Hair Growth Oil",haircare,1,22,22,True,In-Store,CUST2809
2025-02-03,"Lip Gloss",makeup,4,12,48,False,Instagram,CUST7056
2025-02-03,"Vitamin C Serum",skincare,2,30,60,True,Instagram,CUST6276
2025-02-04,"Vitamin C Serum",skincare,2,30,60,True,Instagram,CUST3224
2025-02-04,"Edge Control",haircare,2,15,30,False,Instagram,CUST9662
2025-02-04,"Lip Gloss",makeup,2,12,24,False,Instagram,CUST8094
2025-02-04,"Hair Growth Oil",haircare,2,22,44,True,In-Store,CUST1234
2025-02-04,"Edge Control",haircare,1,15,15,True,In-Store,CUST1522
2025-02-04,"Face Mask",skincare,1,18,18,False,Instagram,CUST6832
2025-02-04,"Hair Growth Oil",haircare,1,22,22,False,Instagram,CUST2316
2025-02-04,"Lip Gloss",makeup,2,12,24,True,In-Store,CUST3587
2025-02-04,"Vitamin C Serum",skincare,4,30,120,False,In-Store,CUST6777
2025-02-04,"Lip Gloss",makeup,4,12,48,False,In-Store,CUST6574
2025-02-04,"Body Scrub",skincare,1,20,20,True,In-Store,CUST5424
2025-02-04,"Face Mask",skincare,2,18,36,False,Instagram,CUST3016
2025-02-05,"Body Scrub",skincare,1,20,20,True,In-Store,CUST8430
2025-02-05,"Vitamin C Serum",skincare,4,30,120,False,In-Store,CUST4220
2025-02-05,"Hair Growth Oil",haircare,4,22,88,False,In-Store,CUST9547
2025-02-05,"Edge Control",haircare,1,15,15,True,In-Store,CUST8480
2025-02-05,"Lip Gloss",makeup,1,12,12,True,In-Store,CUST8982
2025-02-05,"Face Mask",skincare,1,18,18,False,In-Store,CUST4173
2025-02-05,"Shea Body Butter",skincare,4,25,100,False,Instagram,CUST5493
2025-02-05,"Edge Control",haircare,2,15,30,True,Instagram,CUST3661
2025-02-05,"Face Mask",skincare,1,18,18,False,In-Store,CUST9931
2025-02-05,"Vitamin C Serum",skincare,2,30,60,False,Instagram,CUST4923
2025-02-05,"Shea Body Butter",skincare,3,25,75,False,Instagram,CUST3745
2025-02-05,"Hair Growth Oil",haircare,4,22,88,True,In-Store,CUST6818
2025-02-05,"Hair Growth Oil",haircare,3,22,66,False,In-Store,CUST5063
2025-02-05,"Shea Body Butter",skincare,4,25,100,True,Instagram,CUST5025
2025-02-05,"Edge Control",haircare,3,15,45,True,In-Store,CUST1719
2025-02-05,"Edge Control",haircare,3,15,45,False,In-Store,CUST8395
2025-02-05,"Lip Gloss",makeup,3,12,36,False,In-Store,CUST7919
2025-02-05,"Shea Body Butter",skincare,1,25,25,False,In-Store,CUST9835
2025-02-05,"Brow Pencil",makeup,4,10,40,True,In-Store,CUST6345
2025-02-05,"Lip Gloss",makeup,4,12,48,False,In-Store,CUST9707
2025-02-05,"Body Scrub",skincare,2,20,40,False,In-Store,CUST7683
2025-02-05,"Hair Growth Oil",haircare,2,22,44,False,In-Store,CUST8659
2025-02-05,"Vitamin C Serum",skincare,3,30,90,True,Instagram,CUST8468
2025-02-05,"Brow Pencil",makeup,3,10,30,True,Instagram,CUST6102
2025-02-05,"Edge Control",haircare,3,15,45,False,In-Store,CUST2072
2025-02-05,"Vitamin C Serum",skincare,3,30,90,False,In-Store,CUST3606
2025-02-05,"Hair Growth Oil",haircare,3,22,66,False,In-Store,CUST8763
2025-02-05,"Lip Gloss",makeup,4,12,48,True,In-Store,CUST2696
2025-02-05,"Edge Control",haircare,2,15,30,True,Instagram,CUST3783
2025-02-05,"Hair Growth Oil",haircare,1,22,22,False,Instagram,CUST8557
2025-02-05,"Brow Pencil",makeup,2,10,20,False,Instagram,CUST2932
2025-02-05,"Brow Pencil",makeup,3,10,30,True,In-Store,CUST2116
2025-02-05,"Vitamin C Serum",skincare,4,30,120,True,In-Store,CUST8888
2025-02-05,"Body Scrub",skincare,4,20,80,False,In-Store,CUST5958
2025-02-05,"Lip Gloss",makeup,4,12,48,False,In-Store,CUST3743
2025-02-05,"Edge Control",haircare,4,15,60,False,In-Store,CUST6451
2025-02-05,"Hair Growth Oil",haircare,3,22,66,False,Instagram,CUST7102
2025-02-05,"Brow Pencil",makeup,3,10,30,True,In-Store,CUST1619
2025-02-05,"Vitamin C Serum",skincare,3,30,90,False,In-Store,CUST2296
2025-02-06,"Vitamin C Serum",skincare,2,30,60,False,In-Store,CUST3409
2025-02-06,"Hair Growth Oil",haircare,4,22,88,False,In-Store,CUST7976
2025-02-06,"Edge Control",haircare,3,15,45,False,In-Store,CUST6973
2025-02-06,"Lip Gloss",makeup,1,12,12,False,In-Store,CUST7217
2025-02-06,"Shea Body Butter",skincare,4,25,100,False,Instagram,CUST5009
2025-02-06,"Hair Growth Oil",haircare,3,22,66,False,In-Store,CUST5967
2025-02-06,"Vitamin C Serum",skincare,2,30,60,False,Instagram,CUST5444
2025-02-06,"Hair Growth Oil",haircare,3,22,66,False,In-Store,CUST3787
2025-02-06,"Hair Growth Oil",haircare,1,22,22,True,Instagram,CUST7689
2025-02-06,"Lip Gloss",makeup,3,12,36,False,In-Store,CUST5422
2025-02-06,"Vitamin C Serum",skincare,1,30,30,False,In-Store,CUST8778
2025-02-06,"Vitamin C Serum",skincare,1,30,30,False,In-Store,CUST5369
2025-02-06,"Face Mask",skincare,1,18,18,True,In-Store,CUST4162
2025-02-06,"Hair Growth Oil",haircare,2,22,44,False,In-Store,CUST9345
2025-02-06,"Vitamin C Serum",skincare,1,30,30,False,In-Store,CUST4786
2025-02-06,"Body Scrub",skincare,1,20,20,True,In-Store,CUST6520
2025-02-06,"Shea Body Butter",skincare,2,25,50,False,In-Store,CUST3780
2025-02-06,"Body Scrub",skincare,4,20,80,False,In-Store,CUST1660
2025-02-06,"Body Scrub",skincare,3,20,60,True,Instagram,CUST2132
2025-02-06,"Brow Pencil",makeup,4,10,40,False,Instagram,CUST7297
2025-02-06,"Lip Gloss",makeup,4,12,48,False,Instagram,CUST9275
2025-02-06,"Face Mask",skincare,3,18,54,False,In-Store,CUST7696
2025-02-06,"Brow Pencil",makeup,4,10,40,True,Instagram,CUST5570
2025-02-06,"Edge Control",haircare,4,15,60,True,Instagram,CUST4607
2025-02-06,"Lip Gloss",makeup,4,12,48,False,In-Store,CUST9120
2025-02-06,"Shea Body Butter",skincare,1,25,25,False,In-Store,CUST1278
2025-02-06,"Hair Growth Oil",haircare,1,22,22,True,In-Store,CUST8997
2025-02-06,"Hair Growth Oil",haircare,1,22,22,True,In-Store,CUST6445
2025-02-06,"Brow Pencil",makeup,1,10,10,False,In-Store,CUST4156
2025-02-07,"Brow Pencil",makeup,3,10,30,True,In-Store,CUST4109
2025-02-07,"Lip Gloss",makeup,3,12,36,False,Instagram,CUST7028
2025-02-07,"Hair Growth Oil",haircare,3,22,66,False,Instagram,CUST7680
2025-02-07,"Lip Gloss",makeup,4,12,48,False,In-Store,CUST5591
2025-02-07,"Body Scrub",skincare,3,20,60,False,In-Store,CUST6141
2025-02-07,"Lip Gloss",makeup,1,12,12,False,In-Store,CUST9463
2025-02-07,"Face Mask",skincare,3,18,54,False,Instagram,CUST5538
2025-02-07,"Shea Body Butter",skincare,2,25,50,False,In-Store,CUST4722
2025-02-07,"Lip Gloss",makeup,4,12,48,True,In-Store,CUST6679
2025-02-07,"Edge Control",haircare,4,15,60,False,In-Store,CUST3800
2025-02-07,"Vitamin C Serum",skincare,1,30,30,False,In-Store,CUST2104
2025-02-07,"Face Mask",skincare,1,18,18,False,In-Store,CUST4854
2025-02-07,"Face Mask",skincare,4,18,72,True,Instagram,CUST1406
2025-02-07,"Brow Pencil",makeup,2,10,20,False,Instagram,CUST4664
2025-02-07,"Brow Pencil",makeup,2,10,20,False,In-Store,CUST6260
2025-02-08,"Brow Pencil",makeup,1,10,10,False,Instagram,CUST2903
2025-02-08,"Lip Gloss",makeup,3,12,36,False,In-Store,CUST8106
2025-02-08,"Vitamin C Serum",skincare,2,30,60,True,Instagram,CUST2151
2025-02-08,"Body Scrub",skincare,4,20,80,False,In-Store,CUST2907
2025-02-08,"Body Scrub",skincare,3,20,60,True,Instagram,CUST2293
2025-02-08,"Brow Pencil",makeup,2,10,20,False,In-Store,CUST3972
2025-02-08,"Shea Body Butter",skincare,3,25,75,False,In-Store,CUST6287
2025-02-08,"Shea Body Butter",skincare,3,25,75,False,In-Store,CUST1389
2025-02-08,"Face Mask",skincare,4,18,72,True,Instagram,CUST9850
2025-02-08,"Edge Control",haircare,4,15,60,True,Instagram,CUST8256
2025-02-08,"Edge Control",haircare,4,15,60,False,Instagram,CUST4093
2025-02-08,"Body Scrub",skincare,3,20,60,False,In-Store,CUST4277
2025-02-08,"Lip Gloss",makeup,4,12,48,False,Instagram,CUST5690
2025-02-08,"Shea Body Butter",skincare,3,25,75,True,Instagram,CUST8291
2025-02-08,"Face Mask",skincare,1,18,18,False,In-Store,CUST1139
2025-02-08,"Brow Pencil",makeup,1,10,10,False,In-Store,CUST7043
2025-02-08,"Lip Gloss",makeup,2,12,24,False,In-Store,CUST4104
2025-02-08,"Face Mask",skincare,2,18,36,True,In-Store,CUST5821
2025-02-08,"Edge Control",haircare,1,15,15,True,In-Store,CUST8846
2025-02-08,"Shea Body Butter",skincare,4,25,100,False,Instagram,CUST3438
2025-02-08,"Body Scrub",skincare,3,20,60,True,Instagram,CUST9319
2025-02-08,"Vitamin C Serum",skincare,2,30,60,False,Instagram,CUST6911
2025-02-08,"Lip Gloss",makeup,2,12,24,False,Instagram,CUST7361
2025-02-08,"Shea Body Butter",skincare,2,25,50,False,In-Store,CUST1517
2025-02-08,"Hair Growth Oil",haircare,2,22,44,True,In-Store,CUST2988
2025-02-09,"Hair Growth Oil",haircare,1,22,22,True,In-Store,CUST8162
2025-02-09,"Body Scrub",skincare,3,20,60,True,In-Store,CUST9399
2025-02-09,"Shea Body Butter",skincare,2,25,50,True,Instagram,CUST5117
2025-02-09,"Shea Body Butter",skincare,2,25,50,False,In-Store,CUST2518
2025-02-09,"Brow Pencil",makeup,2,10,20,True,In-Store,CUST3195
2025-02-09,"Face Mask",skincare,4,18,72,False,In-Store,CUST3849
2025-02-09,"Vitamin C Serum",skincare,2,30,60,False,In-Store,CUST4849
2025-02-09,"Edge Control",haircare,1,15,15,False,Instagram,CUST5195
2025-02-09,"Shea Body Butter",skincare,3,25,75,False,Instagram,CUST3642
2025-02-09,"Lip Gloss",makeup,2,12,24,False,Instagram,CUST5757
2025-02-09,"Vitamin C Serum",skincare,3,30,90,False,In-Store,CUST2813
2025-02-09,"Vitamin C Serum",skincare,4,30,120,False,Instagram,CUST9475
2025-02-09,"Shea Body Butter",skincare,1,25,25,True,In-Store,CUST1816
2025-02-09,"Brow Pencil",makeup,1,10,10,False,Instagram,CUST3093
2025-02-10,"Edge Control",haircare,4,15,60,False,In-Store,CUST2818
2025-02-10,"Face Mask",skincare,2,18,36,True,Instagram,CUST2364
2025-02-10,"Shea Body Butter",skincare,3,25,75,False,Instagram,CUST4676
2025-02-10,"Lip Gloss",makeup,3,12,36,False,In-Store,CUST1859
2025-02-10,"Vitamin C Serum",skincare,1,30,30,False,Instagram,CUST5017
2025-02-10,"Hair Growth Oil",haircare,4,22,88,True,Instagram,CUST9342
2025-02-10,"Face Mask",skincare,3,18,54,False,In-Store,CUST6694
2025-02-10,"Lip Gloss",makeup,1,12,12,True,In-Store,CUST6039
2025-02-10,"Vitamin C Serum",skincare,2,30,60,True,In-Store,CUST4901
2025-02-10,"Brow Pencil",makeup,2,10,20,False,In-Store,CUST2629
2025-02-10,"Vitamin C Serum",skincare,4,30,120,True,Instagram,CUST5370
2025-02-10,"Lip Gloss",makeup,4,12,48,False,In-Store,CUST2993
2025-02-10,"Lip Gloss",makeup,2,12,24,False,Instagram,CUST1690
2025-02-10,"Vitamin C Serum",skincare,2,30,60,False,Instagram,CUST8786
2025-02-11,"Hair Growth Oil",haircare,4,22,88,False,Instagram,CUST2873
2025-02-11,"Hair Growth Oil",haircare,4,22,88,False,In-Store,CUST4641
2025-02-11,"Edge Control",haircare,3,15,45,False,Instagram,CUST1679
2025-02-11,"Vitamin C Serum",skincare,4,30,120,False,In-Store,CUST8697
2025-02-11,"Edge Control",haircare,2,15,30,False,Instagram,CUST8352
2025-02-11,"Face Mask",skincare,1,18,18,True,In-Store,CUST4644
2025-02-11,"Vitamin C Serum",skincare,3,30,90,False,Instagram,CUST4278
2025-02-11,"Hair Growth Oil",haircare,1,22,22,False,In-Store,CUST9312
2025-02-11,"Face Mask",skincare,1,18,18,False,In-Store,CUST1644
2025-02-11,"Body Scrub",skincare,1,20,20,True,Instagram,CUST3668
2025-02-11,"Shea Body Butter",skincare,3,25,75,False,In-Store,CUST1195
2025-02-11,"Face Mask",skincare,4,18,72,True,In-Store,CUST4606
2025-02-11,"Lip Gloss",makeup,1,12,12,False,In-Store,CUST4927
2025-02-11,"Edge Control",haircare,1,15,15,False,In-Store,CUST9758
2025-02-11,"Vitamin C Serum",skincare,4,30,120,False,Instagram,CUST2200
2025-02-11,"Body Scrub",skincare,2,20,40,True,In-Store,CUST8024
2025-02-11,"Face Mask",skincare,1,18,18,False,In-Store,CUST3594
2025-02-11,"Lip Gloss",makeup,3,12,36,True,Instagram,CUST1086
2025-02-12,"Face Mask",skincare,2,18,36,True,In-Store,CUST3700
2025-02-12,"Face Mask",skincare,4,18,72,False,In-Store,CUST7038
2025-02-12,"Face Mask",skincare,1,18,18,True,In-Store,CUST5545
2025-02-12,"Body Scrub",skincare,1,20,20,False,In-Store,CUST5757
2025-02-12,"Face Mask",skincare,2,18,36,True,In-Store,CUST8081
2025-02-12,"Brow Pencil",makeup,3,10,30,True,In-Store,CUST9306
2025-02-12,"Face Mask",skincare,4,18,72,True,In-Store,CUST8178
2025-02-12,"Edge Control",haircare,2,15,30,True,In-Store,CUST1146
2025-02-12,"Face Mask",skincare,2,18,36,True,Instagram,CUST8751
2025-02-12,"Vitamin C Serum",skincare,3,30,90,False,In-Store,CUST4005
2025-02-12,"Lip Gloss",makeup,1,12,12,False,Instagram,CUST7318
2025-02-12,"Hair Growth Oil",haircare,2,22,44,True,In-Store,CUST6618
2025-02-12,"Body Scrub",skincare,1,20,20,False,Instagram,CUST1238
2025-02-12,"Shea Body Butter",skincare,1,25,25,False,In-Store,CUST5390
2025-02-12,"Vitamin C Serum",skincare,4,30,120,False,In-Store,CUST6388
2025-02-12,"Body Scrub",skincare,1,20,20,False,Instagram,CUST1816
2025-02-12,"Shea Body Butter",skincare,3,25,75,False,In-Store,CUST7314
2025-02-12,"Shea Body Butter",skincare,1,25,25,False,In-Store,CUST4700
2025-02-12,"Hair Growth Oil",haircare,3,22,66,False,In-Store,CUST4893
2025-02-12,"Edge Control",haircare,4,15,60,False,Instagram,CUST8260
2025-02-12,"Hair Growth Oil",haircare,1,22,22,False,In-Store,CUST7773
2025-02-12,"Edge Control",haircare,1,15,15,False,In-Store,CUST1658
2025-02-12,"Brow Pencil",makeup,2,10,20,False,In-Store,CUST5234
2025-02-12,"Vitamin C Serum",skincare,1,30,30,False,Instagram,CUST7801
2025-02-12,"Brow Pencil",makeup,3,10,30,True,In-Store,CUST4719
2025-02-12,"Lip Gloss",makeup,2,12,24,False,In-Store,CUST6991
2025-02-12,"Brow Pencil",makeup,4,10,40,False,In-Store,CUST5780
2025-02-12,"Body Scrub",skincare,2,20,40,False,Instagram,CUST3382
2025-02-12,"Vitamin C Serum",skincare,4,30,120,False,In-Store,CUST1002
2025-02-12,"Shea Body Butter",skincare,2,25,50,False,Instagram,CUST6626
2025-02-12,"Edge Control",haircare,4,15,60,False,Instagram,CUST7239
2025-02-12,"Shea Body Butter",skincare,3,25,75,False,Instagram,CUST1670
2025-02-12,"Edge Control",haircare,4,15,60,True,In-Store,CUST6167
2025-02-12,"Brow Pencil",makeup,1,10,10,False,In-Store,CUST7457
2025-02-12,"Body Scrub",skincare,1,20,20,False,In-Store,CUST4792
2025-02-12,"Edge Control",haircare,3,15,45,False,Instagram,CUST4612
2025-02-12,"Edge Control",haircare,3,15,45,True,In-Store,CUST9411
2025-02-13,"Brow Pencil",makeup,4,10,40,False,In-Store,CUST9995
2025-02-13,"Lip Gloss",makeup,2,12,24,False,Instagram,CUST8081
2025-02-13,"Body Scrub",skincare,4,20,80,False,Instagram,CUST1053
2025-02-13,"Shea Body Butter",skincare,4,25,100,True,In-Store,CUST8404
2025-02-13,"Hair Growth Oil",haircare,3,22,66,False,Instagram,CUST9841
2025-02-13,"Lip Gloss",makeup,4,12,48,False,In-Store,CUST4801
2025-02-13,"Face Mask",skincare,2,18,36,True,In-Store,CUST5886
2025-02-13,"Face Mask",skincare,2,18,36,False,In-Store,CUST5334
2025-02-13,"Hair Growth Oil",haircare,3,22,66,False,Instagram,CUST7111
2025-02-13,"Brow Pencil",makeup,4,10,40,False,In-Store,CUST1922
2025-02-13,"Edge Control",haircare,4,15,60,False,In-Store,CUST2230
2025-02-13,"Shea Body Butter",skincare,4,25,100,False,Instagram,CUST4940
2025-02-13,"Vitamin C Serum",skincare,4,30,120,False,In-Store,CUST9960
2025-02-13,"Shea Body Butter",skincare,1,25,25,True,In-Store,CUST5500
2025-02-13,"Brow Pencil",makeup,4,10,40,True,In-Store,CUST4191
2025-02-13,"Hair Growth Oil",haircare,2,22,44,False,In-Store,CUST3103
2025-02-13,"Edge Control",haircare,2,15,30,False,In-Store,CUST9092
2025-02-14,"Vitamin C Serum",skincare,2,30,60,False,In-Store,CUST2205
2025-02-14,"Shea Body Butter",skincare,1,25,25,True,In-Store,CUST9490
2025-02-14,"Brow Pencil",makeup,1,10,10,False,Instagram,CUST2474
2025-02-14,"Edge Control",haircare,1,15,15,False,In-Store,CUST7396
2025-02-14,"Vitamin C Serum",skincare,1,30,30,True,In-Store,CUST3964
2025-02-14,"Lip Gloss",makeup,3,12,36,False,In-Store,CUST7644
2025-02-14,"Shea Body Butter",skincare,3,25,75,True,In-Store,CUST1919
2025-02-14,"Edge Control",haircare,2,15,30,False,In-Store,CUST4839
2025-02-14,"Vitamin C Serum",skincare,3,30,90,True,Instagram,CUST5804
2025-02-14,"Lip Gloss",makeup,1,12,12,False,In-Store,CUST1067
2025-02-14,"Shea Body Butter",skincare,1,25,25,False,Instagram,CUST4521
2025-02-14,"Brow Pencil",makeup,2,10,20,True,In-Store,CUST3258
2025-02-14,"Shea Body Butter",skincare,3,25,75,False,Instagram,CUST7838
2025-02-14,"Lip Gloss",makeup,4,12,48,False,In-Store,CUST6780
2025-02-14,"Face Mask",skincare,4,18,72,False,Instagram,CUST3217
2025-02-14,"Body Scrub",skincare,4,20,80,False,In-Store,CUST5383
2025-02-14,"Edge Control",haircare,3,15,45,False,In-Store,CUST7837
2025-02-15,"Lip Gloss",makeup,1,12,12,False,Instagram,CUST3505
2025-02-15,"Body Scrub",skincare,2,20,40,True,Instagram,CUST8427
2025-02-15,"Shea Body Butter",skincare,1,25,25,True,Instagram,CUST8086
2025-02-15,"Lip Gloss",makeup,1,12,12,False,In-Store,CUST5529
2025-02-15,"Shea Body Butter",skincare,4,25,100,True,In-Store,CUST1206
2025-02-15,"Lip Gloss",makeup,4,12,48,False,Instagram,CUST3690
2025-02-15,"Lip Gloss",makeup,4,12,48,False,In-Store,CUST4020
2025-02-15,"Edge Control",haircare,2,15,30,False,In-Store,CUST4875
2025-02-15,"Shea Body Butter",skincare,2,25,50,False,In-Store,CUST7055
2025-02-15,"Lip Gloss",makeup,3,12,36,True,In-Store,CUST8129
2025-02-15,"Lip Gloss",makeup,2,12,24,False,Instagram,CUST7582
2025-02-15,"Edge Control",haircare,4,15,60,False,In-Store,CUST1975
2025-02-15,"Brow Pencil",makeup,1,10,10,False,Instagram,CUST8382
2025-02-15,"Shea Body Butter",skincare,4,25,100,False,In-Store,CUST3259
2025-02-15,"Face Mask",skincare,1,18,18,False,Instagram,CUST7774
2025-02-15,"Hair Growth Oil",haircare,1,22,22,False,Instagram,CUST4805
2025-02-15,"Edge Control",haircare,2,15,30,True,In-Store,CUST6750
2025-02-15,"Lip Gloss",makeup,4,12,48,False,Instagram,CUST7034
2025-02-15,"Lip Gloss",makeup,2,12,24,False,In-Store,CUST3411
2025-02-15,"Vitamin C Serum",skincare,2,30,60,True,In-Store,CUST3775
2025-02-15,"Shea Body Butter",skincare,2,25,50,True,In-Store,CUST4155
2025-02-15,"Brow Pencil",makeup,3,10,30,False,In-Store,CUST9775
2025-02-15,"Lip Gloss",makeup,4,12,48,True,In-Store,CUST7026
2025-02-16,"Face Mask",skincare,2,18,36,True,Instagram,CUST8587
2025-02-16,"Face Mask",skincare,1,18,18,True,Instagram,CUST6457
2025-02-16,"Hair Growth Oil",haircare,4,22,88,True,Instagram,CUST8542
2025-02-16,"Shea Body Butter",skincare,3,25,75,False,Instagram,CUST2289
2025-02-16,"Body Scrub",skincare,4,20,80,True,In-Store,CUST7059
2025-02-16,"Vitamin C Serum",skincare,4,30,120,True,Instagram,CUST4136
2025-02-16,"Shea Body Butter",skincare,3,25,75,False,In-Store,CUST7324
2025-02-16,"Hair Growth Oil",haircare,4,22,88,False,In-Store,CUST6208
2025-02-16,"Shea Body Butter",skincare,4,25,100,False,Instagram,CUST9080
2025-02-16,"Body Scrub",skincare,3,20,60,True,In-Store,CUST5774
2025-02-16,"Vitamin C Serum",skincare,1,30,30,False,Instagram,CUST8124
2025-02-16,"Vitamin C Serum",skincare,2,30,60,False,Instagram,CUST4915
2025-02-16,"Brow Pencil",makeup,4,10,40,False,Instagram,CUST1226
2025-02-16,"Vitamin C Serum",skincare,4,30,120,False,In-Store,CUST1186
2025-02-16,"Shea Body Butter",skincare,1,25,25,False,Instagram,CUST3032
2025-02-16,"Edge Control",haircare,1,15,15,False,Instagram,CUST2881
2025-02-17,"Shea Body Butter",skincare,4,25,100,False,In-Store,CUST2695
2025-02-17,"Brow Pencil",makeup,3,10,30,True,In-Store,CUST9411
2025-02-17,"Shea Body Butter",skincare,1,25,25,True,In-Store,CUST7901
2025-02-17,"Shea Body Butter",skincare,2,25,50,False,Instagram,CUST7855
2025-02-17,"Vitamin C Serum",skincare,3,30,90,False,In-Store,CUST5482
2025-02-17,"Shea Body Butter",skincare,4,25,100,True,In-Store,CUST6918
2025-02-17,"Face Mask",skincare,1,18,18,False,In-Store,CUST4416
2025-02-17,"Shea Body Butter",skincare,3,25,75,True,In-Store,CUST4558
2025-02-17,"Shea Body Butter",skincare,3,25,75,True,In-Store,CUST3985
2025-02-17,"Body Scrub",skincare,2,20,40,True,In-Store,CUST1336
2025-02-17,"Vitamin C Serum",skincare,2,30,60,True,In-Store,CUST2996
2025-02-17,"Vitamin C Serum",skincare,1,30,30,True,In-Store,CUST6850
2025-02-17,"Shea Body Butter",skincare,1,25,25,False,Instagram,CUST1314
2025-02-17,"Shea Body Butter",skincare,2,25,50,False,In-Store,CUST9347
2025-02-17,"Body Scrub",skincare,1,20,20,False,Instagram,CUST1721
2025-02-17,"Hair Growth Oil",haircare,3,22,66,False,Instagram,CUST7751
2025-02-17,"Body Scrub",skincare,2,20,40,False,Instagram,CUST3828
2025-02-17,"Lip Gloss",makeup,3,12,36,True,In-Store,CUST7992
2025-02-17,"Body Scrub",skincare,4,20,80,True,Instagram,CUST3761
2025-02-17,"Hair Growth Oil",haircare,4,22,88,False,In-Store,CUST8069
2025-02-17,"Shea Body Butter",skincare,1,25,25,False,Instagram,CUST4072
2025-02-17,"Hair Growth Oil",haircare,4,22,88,True,In-Store,CUST4871
2025-02-17,"Edge Control",haircare,3,15,45,False,Instagram,CUST6048
2025-02-17,"Shea Body Butter",skincare,4,25,100,True,In-Store,CUST4303
2025-02-18,"Body Scrub",skincare,3,20,60,True,Instagram,CUST9924
2025-02-18,"Brow Pencil",makeup,1,10,10,False,Instagram,CUST5485
2025-02-18,"Hair Growth Oil",haircare,2,22,44,True,In-Store,CUST1191
2025-02-18,"Lip Gloss",makeup,3,12,36,False,Instagram,CUST5322
2025-02-18,"Edge Control",haircare,3,15,45,True,In-Store,CUST8282
2025-02-18,"Shea Body Butter",skincare,2,25,50,False,Instagram,CUST5763
2025-02-18,"Lip Gloss",makeup,3,12,36,False,Instagram,CUST2051
2025-02-18,"Lip Gloss",makeup,2,12,24,False,In-Store,CUST8411
2025-02-18,"Face Mask",skincare,4,18,72,False,Instagram,CUST3105
2025-02-18,"Lip Gloss",makeup,1,12,12,True,Instagram,CUST4176
2025-02-18,"Edge Control",haircare,4,15,60,False,Instagram,CUST6305
2025-02-18,"Shea Body Butter",skincare,4,25,100,True,In-Store,CUST5891
2025-02-18,"Shea Body Butter",skincare,1,25,25,True,Instagram,CUST7603
2025-02-18,"Face Mask",skincare,4,18,72,False,In-Store,CUST5005
2025-02-19,"Shea Body Butter",skincare,4,25,100,False,In-Store,CUST7797
